9.760,0.552,-0.411,-1.724,-2.177,1.333,-1.088,-0.018,0.000,0.009,0.444,0.004,0.444
9.780,0.508,-0.382,-1.746,-2.204,1.414,-1.102,-0.016,0.000,0.008,0.397,0.003,0.397
9.800,0.464,-0.353,-1.768,-2.229,1.489,-1.115,-0.014,0.000,0.007,0.352,0.002,0.352
9.820,0.418,-0.321,-1.791,-2.252,1.559,-1.126,-0.012,0.000,0.006,0.310,0.002,0.310
9.840,0.373,-0.289,-1.813,-2.273,1.622,-1.136,-0.011,0.000,0.005,0.270,0.001,0.270
9.860,0.327,-0.255,-1.836,-2.291,1.679,-1.145,-0.009,0.000,0.005,0.232,0.001,0.232
9.880,0.281,-0.221,-1.859,-2.307,1.730,-1.154,-0.008,0.000,0.004,0.196,0.001,0.196
9.900,0.235,-0.185,-1.883,-2.321,1.773,-1.161,-0.006,0.000,0.003,0.161,0.001,0.161
9.920,0.188,-0.149,-1.906,-2.333,1.810,-1.166,-0.005,0.000,0.003,0.128,0.000,0.128
9.940,0.141,-0.112,-1.929,-2.342,1.839,-1.171,-0.004,0.000,0.002,0.095,0.000,0.095
9.960,0.094,-0.075,-1.953,-2.349,1.861,-1.174,-0.003,0.000,0.001,0.063,0.000,0.063
9.980,0.047,-0.038,-1.976,-2.353,1.876,-1.177,-0.001,0.000,0.001,0.031,0.000,0.031
10.000,0.000,-0.000,-2.000,-2.356,1.884,-1.178,-0.000,-0.000,0.000,0.000,-0.000,0.000
10.020,-0.047,0.038,-2.024,-2.356,1.884,-1.178,0.001,0.000,-0.001,-0.031,0.000,-0.031
10.040,-0.094,0.075,-2.047,-2.353,1.876,-1.177,0.003,0.000,-0.001,-0.063,0.000,-0.063
10.060,-0.141,0.112,-2.071,-2.349,1.861,-1.174,0.004,0.000,-0.002,-0.095,0.000,-0.095
10.080,-0.188,0.149,-2.094,-2.342,1.839,-1.171,0.005,0.000,-0.003,-0.128,0.000,-0.128
10.100,-0.235,0.185,-2.117,-2.333,1.810,-1.166,0.006,0.000,-0.003,-0.161,0.001,-0.161
10.120,-0.281,0.221,-2.141,-2.321,1.773,-1.161,0.008,0.000,-0.004,-0.196,0.001,-0.196
10.140,-0.327,0.255,-2.164,-2.307,1.730,-1.154,0.009,0.000,-0.005,-0.232,0.001,-0.232
10.160,-0.373,0.289,-2.187,-2.291,1.679,-1.145,0.011,0.000,-0.005,-0.270,0.001,-0.270
10.180,-0.418,0.321,-2.209,-2.273,1.622,-1.136,0.012,0.000,-0.006,-0.310,0.002,-0.310
10.200,-0.464,0.353,-2.232,-2.252,1.559,-1.126,0.014,0.000,-0.007,-0.352,0.002,-0.352
10.220,-0.508,0.382,-2.254,-2.229,1.489,-1.115,0.016,0.000,-0.008,-0.397,0.003,-0.397
10.240,-0.552,0.411,-2.276,-2.204,1.414,-1.102,0.018,0.000,-0.009,-0.444,0.004,-0.444
10.260,-0.596,0.437,-2.298,-2.177,1.333,-1.088,0.020,0.000,-0.010,-0.495,0.005,-0.495
10.280,-0.639,0.462,-2.319,-2.147,1.246,-1.074,0.022,0.000,-0.011,-0.550,0.006,-0.550
10.300,-0.681,0.485,-2.340,-2.116,1.155,-1.058,0.024,0.000,-0.012,-0.608,0.007,-0.608
10.320,-0.723,0.507,-2.361,-2.082,1.059,-1.041,0.027,0.000,-0.013,-0.671,0.009,-0.671
10.340,-0.764,0.526,-2.382,-2.047,0.959,-1.023,0.030,0.000,-0.015,-0.739,0.011,-0.739
10.360,-0.804,0.543,-2.402,-2.009,0.856,-1.004,0.032,0.000,-0.016,-0.811,0.013,-0.811
10.380,-0.843,0.558,-2.422,-1.969,0.748,-0.985,0.036,0.000,-0.018,-0.888,0.016,-0.888
10.400,-0.882,0.571,-2.441,-1.928,0.638,-0.964,0.039,0.000,-0.019,-0.970,0.019,-0.970
10.420,-0.919,0.581,-2.460,-1.884,0.526,-0.942,0.042,0.000,-0.021,-1.056,0.022,-1.056
10.440,-0.956,0.589,-2.478,-1.839,0.411,-0.919,0.046,0.001,-0.023,-1.145,0.026,-1.145
10.460,-0.992,0.595,-2.496,-1.792,0.295,-0.896,0.050,0.001,-0.025,-1.237,0.031,-1.237
10.480,-1.027,0.599,-2.513,-1.743,0.177,-0.871,0.053,0.001,-0.027,-1.330,0.035,-1.330
10.500,-1.061,0.600,-2.530,-1.692,0.059,-0.846,0.057,0.001,-0.028,-1.421,0.040,-1.421
10.520,-1.093,0.599,-2.547,-1.640,-0.059,-0.820,0.060,0.001,-0.030,-1.507,0.045,-1.507
10.540,-1.125,0.595,-2.563,-1.586,-0.177,-0.793,0.063,0.001,-0.032,-1.585,0.050,-1.585
10.560,-1.156,0.589,-2.578,-1.530,-0.295,-0.765,0.066,0.001,-0.033,-1.653,0.055,-1.653
10.580,-1.185,0.581,-2.593,-1.473,-0.411,-0.737,0.068,0.001,-0.034,-1.705,0.058,-1.705
10.600,-1.214,0.571,-2.607,-1.415,-0.526,-0.707,0.070,0.001,-0.035,-1.741,0.061,-1.741
10.620,-1.241,0.558,-2.620,-1.355,-0.638,-0.677,0.070,0.001,-0.035,-1.758,0.062,-1.758
10.640,-1.266,0.543,-2.633,-1.294,-0.748,-0.647,0.070,0.001,-0.035,-1.756,0.062,-1.756
10.660,-1.291,0.526,-2.646,-1.231,-0.856,-0.616,0.069,0.001,-0.035,-1.736,0.060,-1.736
10.680,-1.314,0.507,-2.657,-1.167,-0.959,-0.584,0.068,0.001,-0.034,-1.699,0.058,-1.699
10.700,-1.337,0.485,-2.668,-1.102,-1.059,-0.551,0.066,0.001,-0.033,-1.650,0.054,-1.650
10.720,-1.357,0.462,-2.679,-1.037,-1.155,-0.518,0.064,0.001,-0.032,-1.590,0.051,-1.590
10.740,-1.377,0.437,-2.688,-0.970,-1.246,-0.485,0.061,0.001,-0.031,-1.525,0.047,-1.525
10.760,-1.395,0.411,-2.697,-0.902,-1.333,-0.451,0.058,0.001,-0.029,-1.457,0.042,-1.457
10.780,-1.411,0.382,-2.706,-0.833,-1.414,-0.416,0.056,0.001,-0.028,-1.388,0.039,-1.388
10.800,-1.427,0.353,-2.713,-0.763,-1.489,-0.382,0.053,0.001,-0.026,-1.322,0.035,-1.322
10.820,-1.440,0.321,-2.720,-0.693,-1.559,-0.346,0.050,0.001,-0.025,-1.259,0.032,-1.259
10.840,-1.453,0.289,-2.726,-0.622,-1.622,-0.311,0.048,0.001,-0.024,-1.202,0.029,-1.202
10.860,-1.464,0.255,-2.732,-0.550,-1.679,-0.275,0.046,0.001,-0.023,-1.151,0.027,-1.151
10.880,-1.473,0.221,-2.737,-0.478,-1.730,-0.239,0.044,0.000,-0.022,-1.106,0.024,-1.106
10.900,-1.482,0.185,-2.741,-0.405,-1.773,-0.203,0.043,0.000,-0.021,-1.068,0.023,-1.068
10.920,-1.488,0.149,-2.744,-0.332,-1.810,-0.166,0.041,0.000,-0.021,-1.037,0.022,-1.037
10.940,-1.493,0.112,-2.747,-0.259,-1.839,-0.129,0.041,0.000,-0.020,-1.013,0.021,-1.013
10.960,-1.497,0.075,-2.749,-0.185,-1.861,-0.092,0.040,0.000,-0.020,-0.996,0.020,-0.996
10.980,-1.499,0.038,-2.750,-0.111,-1.876,-0.055,0.039,0.000,-0.020,-0.985,0.019,-0.985
11.000,-1.500,0.000,-2.750,-0.037,-1.884,-0.019,0.039,0.000,-0.020,-0.982,0.019,-0.982
11.020,-1.499,-0.038,-2.750,0.037,-1.884,0.019,0.039,0.000,-0.020,-0.985,0.019,-0.985
11.040,-1.497,-0.075,-2.749,0.111,-1.876,0.055,0.040,0.000,-0.020,-0.996,0.020,-0.996
11.060,-1.493,-0.112,-2.747,0.185,-1.861,0.092,0.041,0.000,-0.020,-1.013,0.021,-1.013
11.080,-1.488,-0.149,-2.744,0.259,-1.839,0.129,0.041,0.000,-0.021,-1.037,0.022,-1.037
11.100,-1.482,-0.185,-2.741,0.332,-1.810,0.166,0.043,0.000,-0.021,-1.068,0.023,-1.068
11.120,-1.473,-0.221,-2.737,0.405,-1.773,0.203,0.044,0.000,-0.022,-1.106,0.024,-1.106
11.140,-1.464,-0.255,-2.732,0.478,-1.730,0.239,0.046,0.001,-0.023,-1.151,0.027,-1.151
11.160,-1.453,-0.289,-2.726,0.550,-1.679,0.275,0.048,0.001,-0.024,-1.202,0.029,-1.202
11.180,-1.440,-0.321,-2.720,0.622,-1.622,0.311,0.050,0.001,-0.025,-1.259,0.032,-1.259
11.200,-1.427,-0.353,-2.713,0.693,-1.559,0.346,0.053,0.001,-0.026,-1.322,0.035,-1.322
11.220,-1.411,-0.382,-2.706,0.763,-1.489,0.382,0.056,0.001,-0.028,-1.388,0.039,-1.388
11.240,-1.395,-0.411,-2.697,0.833,-1.414,0.416,0.058,0.001,-0.029,-1.457,0.042,-1.457
11.260,-1.377,-0.437,-2.688,0.902,-1.333,0.451,0.061,0.001,-0.031,-1.525,0.047,-1.525
11.280,-1.357,-0.462,-2.679,0.970,-1.246,0.485,0.064,0.001,-0.032,-1.590,0.051,-1.590
11.300,-1.337,-0.485,-2.668,1.037,-1.155,0.518,0.066,0.001,-0.033,-1.650,0.054,-1.650
11.320,-1.314,-0.507,-2.657,1.102,-1.059,0.551,0.068,0.001,-0.034,-1.699,0.058,-1.699
11.340,-1.291,-0.526,-2.646,1.167,-0.959,0.584,0.069,0.001,-0.035,-1.736,0.060,-1.736
11.360,-1.266,-0.543,-2.633,1.231,-0.856,0.616,0.070,0.001,-0.035,-1.756,0.062,-1.756
11.380,-1.241,-0.558,-2.620,1.294,-0.748,0.647,0.070,0.001,-0.035,-1.758,0.062,-1.758
11.400,-1.214,-0.571,-2.607,1.355,-0.638,0.677,0.070,0.001,-0.035,-1.741,0.061,-1.741
11.420,-1.185,-0.581,-2.593,1.415,-0.526,0.707,0.068,0.001,-0.034,-1.705,0.058,-1.705
11.440,-1.156,-0.589,-2.578,1.473,-0.411,0.737,0.066,0.001,-0.033,-1.653,0.055,-1.653
11.460,-1.125,-0.595,-2.563,1.530,-0.295,0.765,0.063,0.001,-0.032,-1.585,0.050,-1.585
11.480,-1.093,-0.599,-2.547,1.586,-0.177,0.793,0.060,0.001,-0.030,-1.507,0.045,-1.507
11.500,-1.061,-0.600,-2.530,1.640,-0.059,0.820,0.057,0.001,-0.028,-1.421,0.040,-1.421
11.520,-1.027,-0.599,-2.513,1.692,0.059,0.846,0.053,0.001,-0.027,-1.330,0.035,-1.330
11.540,-0.992,-0.595,-2.496,1.743,0.177,0.871,0.050,0.001,-0.025,-1.237,0.031,-1.237
11.560,-0.956,-0.589,-2.478,1.792,0.295,0.896,0.046,0.001,-0.023,-1.145,0.026,-1.145
11.580,-0.919,-0.581,-2.460,1.839,0.411,0.919,0.042,0.000,-0.021,-1.056,0.022,-1.056
11.600,-0.882,-0.571,-2.441,1.884,0.526,0.942,0.039,0.000,-0.019,-0.970,0.019,-0.970
11.620,-0.843,-0.558,-2.422,1.928,0.638,0.964,0.036,0.000,-0.018,-0.888,0.016,-0.888
11.640,-0.804,-0.543,-2.402,1.969,0.748,0.985,0.032,0.000,-0.016,-0.811,0.013,-0.811
11.660,-0.764,-0.526,-2.382,2.009,0.856,1.004,0.030,0.000,-0.015,-0.739,0.011,-0.739
11.680,-0.723,-0.507,-2.361,2.047,0.959,1.023,0.027,0.000,-0.013,-0.671,0.009,-0.671
11.700,-0.681,-0.485,-2.340,2.082,1.059,1.041,0.024,0.000,-0.012,-0.608,0.007,-0.608
11.720,-0.639,-0.462,-2.319,2.116,1.155,1.058,0.022,0.000,-0.011,-0.550,0.006,-0.550
11.740,-0.596,-0.437,-2.298,2.147,1.246,1.074,0.020,0.000,-0.010,-0.495,0.005,-0.495
11.760,-0.552,-0.411,-2.276,2.177,1.333,1.088,0.018,0.000,-0.009,-0.444,0.004,-0.444
11.780,-0.508,-0.382,-2.254,2.204,1.414,1.102,0.016,0.000,-0.008,-0.397,0.003,-0.397
11.800,-0.464,-0.353,-2.232,2.229,1.489,1.115,0.014,0.000,-0.007,-0.352,0.002,-0.352
11.820,-0.418,-0.321,-2.209,2.252,1.559,1.126,0.012,0.000,-0.006,-0.310,0.002,-0.310
11.840,-0.373,-0.289,-2.187,2.273,1.622,1.136,0.011,0.000,-0.005,-0.270,0.001,-0.270
11.860,-0.327,-0.255,-2.164,2.291,1.679,1.145,0.009,0.000,-0.005,-0.232,0.001,-0.232
11.880,-0.281,-0.221,-2.141,2.307,1.730,1.154,0.008,0.000,-0.004,-0.196,0.001,-0.196
11.900,-0.235,-0.185,-2.117,2.321,1.773,1.161,0.006,0.000,-0.003,-0.161,0.001,-0.161
11.920,-0.188,-0.149,-2.094,2.333,1.810,1.166,0.005,0.000,-0.003,-0.128,0.000,-0.128
11.940,-0.141,-0.112,-2.071,2.342,1.839,1.171,0.004,0.000,-0.002,-0.095,0.000,-0.095
11.960,-0.094,-0.075,-2.047,2.349,1.861,1.174,0.003,0.000,-0.001,-0.063,0.000,-0.063
11.980,-0.047,-0.038,-2.024,2.353,1.876,1.177,0.001,0.000,-0.001,-0.031,0.000,-0.031
12.000,-0.000,-0.000,-2.000,2.356,1.884,1.178,0.000,0.000,-0.000,-0.000,0.000,-0.000
